ymdhm,rf,fw,wl
20110812,14.0,80.09,2.36
20110813,0.0,105.81,2.51
20110814,0.0,82.26,2.38
20110815,0.0,63.31,2.25
20110816,18.0,54.09,2.18
20110817,7.0,117.61,2.55
20110818,48.0,304.04,3.24
20110819,1.0,264.69,3.13
20110820,8.0,163.32,2.78
20110821,0.0,120.84,2.59
20110822,0.0,88.57,2.42
20110823,0.0,72.10,2.31
20110824,0.0,62.33,2.24
20110825,0.0,54.99,2.18
20110826,0.0,48.04,2.13
20110827,0.0,42.15,2.07
20110828,0.0,36.68,2.02
20110829,0.0,31.55,1.97
20110830,0.0,28.63,1.94
20110831,0.0,26.42,1.91
20110901,0.0,24.92,1.89
20110902,0.0,23.33,1.87
20110903,0.0,21.97,1.85
20110904,0.0,20.12,1.83
20110905,0.0,18.64,1.81
20110906,0.0,17.37,1.79
20110907,0.0,16.07,1.78
20110908,0.0,15.63,1.77
20110909,1.0,16.04,1.78
20110910,25.0,18.91,1.81
20110911,20.0,60.38,2.18
20110912,9.0,136.17,2.66
20110913,0.0,91.73,2.43
20110914,0.0,57.23,2.20
20110915,0.0,44.19,2.09
20110916,0.0,36.36,2.02
20110917,0.0,29.82,1.95
20110918,0.0,26.42,1.91
20110919,0.0,24.09,1.88
20110920,0.0,22.50,1.86
20110921,0.0,20.58,1.84
20110922,0.0,19.05,1.82
20110923,0.0,17.83,1.80
20110924,0.0,16.74,1.79
20110925,0.0,15.78,1.77
20110926,0.0,14.60,1.75
20110927,0.0,13.24,1.73
20110928,0.0,12.10,1.71
20110929,9.0,11.82,1.71
20110930,0.0,13.33,1.73
20111001,0.0,14.30,1.75
20111002,0.0,13.90,1.74
20111003,0.0,12.03,1.71
20111004,0.0,10.69,1.69
20111005,0.0,10.14,1.68
20111006,0.0,9.88,1.68
20111007,0.0,9.61,1.67
20111008,0.0,9.29,1.66
20111009,0.0,8.62,1.65
20111010,0.0,8.60,1.65
20111011,0.0,8.60,1.65
20111012,0.0,8.60,1.65
20111013,0.0,8.60,1.65
20111014,5.0,8.20,1.64
20111015,4.0,8.38,1.65
20111016,0.0,8.77,1.65
20111017,0.0,9.10,1.66
20111018,0.0,8.48,1.65
20111019,0.0,7.54,1.63
20111020,0.0,7.06,1.62
20111021,4.0,6.77,1.61
20111022,31.0,7.48,1.63
20111023,0.0,14.72,1.76
20111024,0.0,15.06,1.76
20111025,0.0,11.48,1.70
20111026,0.0,9.42,1.67
20111027,0.0,8.42,1.65
20111028,0.0,8.12,1.64
20111029,0.0,8.12,1.64
20111030,0.0,7.73,1.63
20111031,0.0,7.65,1.63
20111101,0.0,7.22,1.62
20111102,0.0,6.82,1.61
20111103,0.0,6.77,1.61
20111104,0.0,6.77,1.61
20111105,9.0,6.91,1.61
20111106,5.0,7.85,1.63
20111107,0.0,8.12,1.64
20111108,0.0,8.12,1.64
20111109,0.0,8.06,1.64
20111110,0.0,7.56,1.63
20111111,0.0,7.13,1.62
20111112,0.0,6.77,1.61
20111113,0.0,6.77,1.61
20111114,0.0,6.52,1.60
20111115,0.0,6.34,1.60
20111116,0.0,6.34,1.60
20111117,0.0,6.34,1.60
20111118,15.0,6.95,1.61
20111119,0.0,9.27,1.66
20111120,0.0,9.59,1.67
20111121,0.0,8.63,1.65
20111122,0.0,7.62,1.63
20111123,2.0,7.20,1.62
20111124,0.0,7.09,1.62
20111125,0.0,6.66,1.61
20111126,0.0,6.19,1.60
20111127,0.0,5.78,1.59
20111128,0.0,5.55,1.58
20111129,0.0,5.55,1.58
20111130,28.0,6.00,1.59
20111201,0.0,22.25,1.85
20111202,0.0,22.23,1.86
20111203,12.0,17.74,1.80
20111204,0.0,19.05,1.82
20111205,0.0,17.35,1.79
20111206,0.0,15.13,1.76
20111207,0.0,13.58,1.74
20111208,0.0,12.10,1.71
20111209,0.0,10.99,1.70
20111210,0.0,10.42,1.69
20111211,0.0,10.07,1.68
20111212,0.0,9.61,1.67
20111213,0.0,9.25,1.66
20111214,0.0,9.10,1.66
20111215,0.0,9.04,1.66
20111216,0.0,8.60,1.65
20111217,0.0,7.87,1.63
20111218,0.0,7.56,1.63
20111219,0.0,6.99,1.62
20111220,0.0,6.70,1.61
20111221,0.0,6.34,1.60
20111222,0.0,5.94,1.59
20111223,0.0,5.55,1.58
20111224,0.0,5.53,1.58
20111225,0.0,5.17,1.57
20111226,0.0,5.17,1.57
20111227,0.0,5.17,1.57
20111228,0.0,5.17,1.57
20111229,0.0,5.17,1.57
20111230,0.0,5.17,1.57
20111231,0.0,5.04,1.57
20120101,0.0,3.98,1.55
20120102,0.0,3.98,1.55
20120103,0.0,3.98,1.55
20120104,0.0,3.98,1.55
20120105,0.0,3.98,1.55
20120106,0.0,3.98,1.55
20120107,0.0,7.11,1.63
20120108,0.0,10.56,1.71
20120109,0.0,11.10,1.72
20120110,0.0,10.92,1.72
20120111,0.0,10.92,1.72
20120112,0.0,10.92,1.72
20120113,0.0,10.92,1.72
20120114,0.0,10.92,1.72
20120115,0.0,10.81,1.72
20120116,0.0,10.38,1.71
20120117,0.0,5.44,1.59
20120118,0.0,3.20,1.52
20120119,2.0,3.18,1.52
20120120,0.0,3.19,1.52
20120121,0.0,3.44,1.53
20120122,0.0,3.44,1.53
20120123,0.0,5.19,1.58
20120124,0.0,8.55,1.67
20120125,0.0,8.88,1.68
20120126,0.0,8.88,1.68
20120127,0.0,8.72,1.68
20120128,0.0,8.59,1.67
20120129,0.0,6.71,1.63
20120130,0.0,6.08,1.61
20120131,7.0,5.40,1.60
20120201,0.0,4.96,1.58
20120202,0.0,5.93,1.61
20120203,0.0,6.07,1.61
20120204,0.0,6.31,1.62
20120205,0.0,6.31,1.62
20120206,0.0,6.57,1.63
20120207,0.0,7.02,1.64
20120208,0.0,7.10,1.64
20120209,0.0,7.10,1.64
20120210,0.0,6.97,1.64
20120211,0.0,6.55,1.63
20120212,0.0,5.83,1.61
20120213,0.0,4.60,1.57
20120214,0.0,3.51,1.53
20120215,0.0,3.28,1.52
20120216,0.0,3.18,1.52
20120217,0.0,3.18,1.52
20120218,0.0,4.45,1.56
20120219,0.0,7.02,1.64
20120220,0.0,11.03,1.72
20120221,0.0,4.40,1.56
20120222,0.0,3.70,1.54
20120223,0.0,3.45,1.53
20120224,0.0,3.44,1.53
20120225,0.0,3.44,1.53
20120226,0.0,3.44,1.53
20120227,0.0,3.44,1.53
20120228,0.0,3.44,1.53
20120229,0.0,3.44,1.53
20120301,0.0,3.44,1.53
20120302,0.0,3.44,1.53
20120303,0.0,3.87,1.55
20120304,1.0,3.98,1.55
20120305,14.0,4.26,1.56
20120306,3.0,6.71,1.63
20120307,0.0,7.96,1.66
20120308,0.0,7.80,1.66
20120309,0.0,6.98,1.64
20120310,0.0,6.22,1.62
20120311,0.0,5.62,1.60
20120312,0.0,5.26,1.59
20120313,0.0,5.20,1.59
20120314,0.0,4.72,1.57
20120315,0.0,4.37,1.56
20120316,6.0,4.27,1.56
20120317,2.0,4.32,1.56
20120318,0.0,5.70,1.60
20120319,0.0,6.77,1.63
20120320,0.0,7.10,1.64
